1:Identifiant de document|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
793:|||||||000001|18/01/2024|Vente|340000,00|57||RTE|0005|DE CESSY|1210|VERSONNEX|01|435||AI|162||75||||||||||1|3|Dépendance||0|0|||
794:|||||||000001|18/01/2024|Vente|340000,00|57||RTE|0005|DE CESSY|1210|VERSONNEX|01|435||AI|162||26|72,90|62||||||||2|2|Appartement||73|3|||
795:|||||||000001|05/01/2024|Vente|326500,00|5121|||B111|REVEREND|1330|BOULIGNEUX|01|52||C|289||||||||||||0|1|Maison||119|5|S||639
796:|||||||000001|22/01/2024|Vente|39000,00|49||AV|2420|MAGINOT|1000|BOURG-EN-BRESSE|01|53||AC|318||145||||||||||1|3|Dépendance||0|0|||
797:|||||||000001|22/01/2024|Vente|39000,00|49||AV|2420|MAGINOT|1000|BOURG-EN-BRESSE|01|53||AC|318||88|17,79|||||||||1|2|Appartement||18|1|||
798:|||||||000001|12/01/2024|Vente|4992,00||||B014|BONNETTES|1140|GARNERANS|01|167||ZB|30||||||||||||0||||||BS||13980
799:|||||||000001|12/01/2024|Vente|4992,00||||B049|DEROMPTAY|1140|GARNERANS|01|167||ZB|91||||||||||||0||||||BS||10980
800:|||||||000001|09/01/2024|Vente|217000,00|5038|||B342|LA TEPPE|1750|REPLONGES|01|320||AA|82||||||||||||0|1|Maison||92|4|S||1402
801:|||||||000001|09/01/2024|Vente|92000,00||||B342|LA TEPPE|1750|REPLONGES|01|320||AA|76||||||||||||0||||||P||1297
802:|||||||000001|09/01/2024|Vente|92000,00||||B342|LA TEPPE|1750|REPLONGES|01|320||AA|81||||||||||||0||||||J||917
803:|||||||000001|19/01/2024|Vente|114800,00||||B092|LA SUISSE|1450|CERDON|01|68||A|1670||||||||||||0||||||J||90
804:|||||||000001|19/01/2024|Vente|114800,00|36||IMP|0086|DU RAS BOLLIET|1450|CERDON|01|68||A|1679||||||||||||0|1|Maison||142|3|S||232
805:|||||||000001|19/01/2024|Vente|141500,00||||B080|LES RAVINELLES|1500|CHATEAU-GAILLARD|01|89||B|2422||||||||||||0||||||P||60
806:|||||||000001|19/01/2024|Vente|141500,00||||B080|LES RAVINELLES|1500|CHATEAU-GAILLARD|01|89||B|2423||||||||||||0||||||P||829
807:|||||||000001|19/01/2024|Vente|141500,00||||B080|LES RAVINELLES|1500|CHATEAU-GAILLARD|01|89||B|3042||||||||||||0||||||AB||564
808:|||||||000001|19/01/2024|Vente|141500,00||||B080|LES RAVINELLES|1500|CHATEAU-GAILLARD|01|89||B|3045||||||||||||0||||||AB||305
809:|||||||000002|10/01/2024|Echange|625,00|||RUE|0028|DU CHAZAL|1100|APREMONT|01|11||A|1158||||||||||||0||||||S||23
810:|||||||000003|10/01/2024|Echange|625,00|8||RUE|0028|DU CHAZAL|1100|APREMONT|01|11||A|1157||||||||||||0||||||S||25
811:|||||||000001|03/01/2024|Vente|120000,00||||B188|LA PEROUSE OUEST|1500|AMBERIEU-EN-BUGEY|01|4||AL|580||||||||||||0||||||S||558
812:|||||||000001|19/01/2024|Vente|4749,30||||B029|SUR JUYRES|1500|AMBUTRIX|01|8||B|592||||||||||||0||||||T||5950
813:|||||||000001|19/01/2024|Vente|4749,30||||B038|JUYERE OUEST|1150|VAUX-EN-BUGEY|01|431||A|30||||||||||||0||||||T||257
814:|||||||000001|19/01/2024|Vente|4749,30||||B038|JUYERE OUEST|1150|VAUX-EN-BUGEY|01|431||A|31||||||||||||0||||||T||630
815:|||||||000001|19/01/2024|Vente|4749,30||||B038|JUYERE OUEST|1150|VAUX-EN-BUGEY|01|431||A|39||||||||||||0||||||T||2200
816:|||||||000001|19/01/2024|Vente|4749,30||||B038|JUYERE OUEST|1150|VAUX-EN-BUGEY|01|431||A|40||||||||||||0||||||T||598
817:|||||||000001|19/01/2024|Vente|4749,30||||B038|JUYERE OUEST|1150|VAUX-EN-BUGEY|01|431||A|62||||||||||||0||||||T||1896
818:|||||||000001|19/01/2024|Vente|4749,30||||B038|JUYERE OUEST|1150|VAUX-EN-BUGEY|01|431||A|63||||||||||||0||||||T||4300
819:|||||||000001|19/01/2024|Vente en l'état futur d'achèvement|162000,00||||B250|SOUS LA CHAUME|1500|AMBERIEU-EN-BUGEY|01|4||AT|658||64||||||||||1||||||||
820:|||||||000001|19/01/2024|Vente en l'état futur d'achèvement|162000,00||||B250|SOUS LA CHAUME|1500|AMBERIEU-EN-BUGEY|01|4||AT|658||12||||||||||1||||||||
821:|||||||000001|19/01/2024|Vente en l'état futur d'achèvement|192000,00||||B250|SOUS LA CHAUME|1500|AMBERIEU-EN-BUGEY|01|4||AT|658||20|51,67|||||||||1||||||||
822:|||||||000001|19/01/2024|Vente en l'état futur d'achèvement|192000,00||||B250|SOUS LA CHAUME|1500|AMBERIEU-EN-BUGEY|01|4||AT|658||50||||||||||1||||||||
823:|||||||000001|12/01/2024|Vente terrain à bâtir|79500,00||||B077|LE VILLAGE|1540|SAINT-JULIEN-SUR-VEYLE|01|368||AA|225||||||||||||0||||||AB||600
824:|||||||000001|22/01/2024|Vente|360000,00||||B009|BERNARDY|1800|MEXIMIEUX|01|244||AA|254||||||||||||0||||||S||2
825:|||||||000001|22/01/2024|Vente|360000,00|14||RUE|0013|ANTOINE DE SAINT EXUPERY|1800|MEXIMIEUX|01|244||AA|259||||||||||||0|1|Maison||99|4|S||798
826:|||||||000001|12/01/2024|Vente|340000,00|21||PL|0240|DE LA MAIRIE|1400|SANDRANS|01|393||C|405||||||||||||0|1|Maison||44|3|S||17029
827:|||||||000001|12/01/2024|Vente|340000,00|21||PL|0240|DE LA MAIRIE|1400|SANDRANS|01|393||C|405||||||||||||0|4|Local industriel. commercial ou assimilé||21699|0|S||17029
828:|||||||000001|12/01/2024|Vente|340000,00|21||PL|0240|DE LA MAIRIE|1400|SANDRANS|01|393||C|405||||||||||||0|4|Local industriel. commercial ou assimilé||117|0|S||17029
829:|||||||000001|12/01/2024|Vente|340000,00|21||PL|0240|DE LA MAIRIE|1400|SANDRANS|01|393||C|405||||||||||||0|4|Local industriel. commercial ou assimilé||26|0|S||17029
830:|||||||000001|12/01/2024|Vente|340000,00||||B093|LA PETITE FEUILLEE|1400|SANDRANS|01|393||C|480||||||||||||0||||||T||1970
831:|||||||000001|12/01/2024|Vente|340000,00||||B093|LA PETITE FEUILLEE|1400|SANDRANS|01|393||C|482||||||||||||0||||||T||2700
832:|||||||000001|12/01/2024|Vente|340000,00||||B046|ETANG COCAGNE|1400|SANDRANS|01|393||C|789||||||||||||0||||||S||168
833:|||||||000001|15/01/2024|Vente|340000,00|187||CHEM|0060|DU STADE|1480|FAREINS|01|157||AK|188||||||||||||0|1|Maison||92|4|S||611
834:|||||||000001|15/01/2024|Vente|45000,00|275||AV|0300|MONTPENSIER|1400|CHATILLON-SUR-CHALARONNE|01|93||C|1715||4|30,00|||||||||1|4|Local industriel. commercial ou assimilé||29|0|||
835:|||||||000001|17/01/2024|Vente|735,00||||B083|SUR LE RECOURBE|1500|CHATEAU-GAILLARD|01|89||ZB|45||||||||||||0||||||P||2450
836:|||||||000001|16/01/2024|Vente|3100,68||||B111|SUR LE GROBET|1410|CHEZERY-FORENS|01|104||I|593||||||||||||0||||||PA||2930
837:|||||||000001|16/01/2024|Vente|3100,68||||B111|SUR LE GROBET|1410|CHEZERY-FORENS|01|104||I|595||||||||||||0||||||P||4103
838:|||||||000001|16/01/2024|Vente|3100,68||||B075|AUX CROTTES|1410|CHEZERY-FORENS|01|104||I|605||||||||||||0||||||P||2833
839:|||||||000001|16/01/2024|Vente|3100,68||||B111|SUR LE GROBET|1410|CHEZERY-FORENS|01|104||I|1258||||||||||||0||||||P||7360
840:|||||||000002|09/01/2024|Vente|315000,00||||B170|LA MATINE|1150|LAGNIEU|01|202||L|2393||||||||||||0||||||S||57
841:|||||||000002|09/01/2024|Vente|315000,00||||B170|LA MATINE|1150|LAGNIEU|01|202||L|2394||||||||||||0||||||S||75
842:|||||||000002|09/01/2024|Vente|315000,00||||B170|LA MATINE|1150|LAGNIEU|01|202||L|2395||||||||||||0||||||S||4
843:|||||||000001|11/01/2024|Vente|289000,00||||B024|LA CROIX|1480|SAVIGNEUX|01|398||AA|171||||||||||||0||||||S||26
844:|||||||000001|11/01/2024|Vente|289000,00||||B024|LA CROIX|1480|SAVIGNEUX|01|398||AA|173||||||||||||0||||||S||10
845:|||||||000001|11/01/2024|Vente|289000,00||||B024|LA CROIX|1480|SAVIGNEUX|01|398||AA|185||||||||||||0||||||S||1
846:|||||||000001|11/01/2024|Vente|289000,00|270||RTE|0015|DE BEAUREGARD|1480|SAVIGNEUX|01|398||AA|189||||||||||||0|1|Maison||115|4|S||546
847:|||||||000001|11/01/2024|Vente|289000,00||||B024|LA CROIX|1480|SAVIGNEUX|01|398||AA|195||||||||||||0||||||S||1
848:|||||||000001|11/01/2024|Vente|289000,00||||B024|LA CROIX|1480|SAVIGNEUX|01|398||AA|196||||||||||||0||||||S||1
849:|||||||000002|05/01/2024|Vente|189000,00|79||RTE|0244|DE LOYETTES|1150|LAGNIEU|01|202||L|2412||||||||||||0|1|Maison||93|4|||
850:|||||||000001|09/01/2024|Vente|638500,00|101||IMP|0685|DES PRELES|1280|PREVESSIN-MOENS|01|313|251|BK|165||2|127,78|||||||||1|1|Maison||123|5|||
851:|||||||000001|17/01/2024|Vente en l'état futur d'achèvement|269000,00||||B006|LES CHARBONNIERES|1210|ORNEX|01|281||AN|76||49||||||||||1||||||||
852:|||||||000002|10/01/2024|Vente|625000,00|112||RUE|0040|DE LA DOLE|1170|SEGNY|01|399||AD|280||||||||||||0|3|Dépendance||0|0|S||509
853:|||||||000002|10/01/2024|Vente|625000,00|112||RUE|0040|DE LA DOLE|1170|SEGNY|01|399||AD|280||||||||||||0|1|Maison||123|5|S||509
854:|||||||000002|10/01/2024|Vente|625000,00|112||RUE|0040|DE LA DOLE|1170|SEGNY|01|399||AD|280||||||||||||0|3|Dépendance||0|0|S||509
855:|||||||000001|17/01/2024|Vente en l'état futur d'achèvement|400000,00||||B006|LES CHARBONNIERES|1210|ORNEX|01|281||AN|76||46||||||||||1||||||||
856:|||||||000001|17/01/2024|Vente en l'état futur d'achèvement|400000,00||||B006|LES CHARBONNIERES|1210|ORNEX|01|281||AN|76||70||||||||||1||||||||
857:|||||||000002|11/01/2024|Vente|120000,00||||B041|AUX TERRES|1540|PERREX|01|291||A|845||||||||||||0||||||S||476
858:|||||||000002|11/01/2024|Vente|120000,00||||B041|AUX TERRES|1540|PERREX|01|291||A|847||||||||||||0||||||AG||94
859:|||||||000001|17/01/2024|Vente|239000,00|80||RUE|0170|DE MEYRIN|1210|FERNEY-VOLTAIRE|01|160||AE|352||1132|62,00|1164||1196||||||3|2|Appartement||63|3|||
860:|||||||000001|12/01/2024|Vente en l'état futur d'achèvement|121316,00|||AV|0210|DE CHATEAU LARRON|1300|BELLEY|01|34||AL|507||13||||||||||1||||||||
861:|||||||000001|19/01/2024|Vente|90000,00||||B097|LES VERNES|1340|JAYAT|01|196||C|2882||||||||||||0||||||S||106
862:|||||||000001|19/01/2024|Vente|90000,00||||B097|LES VERNES|1340|JAYAT|01|196||C|2885||||||||||||0||||||P||858
863:|||||||000001|19/01/2024|Vente|90000,00||||B097|LES VERNES|1340|JAYAT|01|196||C|2888||||||||||||0||||||S||611
864:|||||||000001|19/01/2024|Vente|90000,00||||B097|LES VERNES|1340|JAYAT|01|196||C|2890||||||||||||0||||||S||16
865:|||||||000001|10/01/2024|Vente en l'état futur d'achèvement|121440,00|70||RUE|2324|DE LOEZE|1000|BOURG-EN-BRESSE|01|53||CK|173||79||||||||||1||||||||
866:|||||||000001|10/01/2024|Vente en l'état futur d'achèvement|296400,00||||B017|LES CORNEILLETTES|1170|CROZET|01|135||C|1533||109||||||||||1||||||||
867:|||||||000001|10/01/2024|Vente en l'état futur d'achèvement|296400,00||||B017|LES CORNEILLETTES|1170|CROZET|01|135||C|1533||9||||||||||1||||||||
868:|||||||000001|10/01/2024|Vente en l'état futur d'achèvement|296400,00||||B017|LES CORNEILLETTES|1170|CROZET|01|135||C|1533||141||||||||||1||||||||
869:|||||||000001|12/01/2024|Vente en l'état futur d'achèvement|121316,00|||AV|0210|DE CHATEAU LARRON|1300|BELLEY|01|34||AL|507||25||||||||||1||||||||
870:|||||||000001|12/01/2024|Vente en l'état futur d'achèvement|385728,00||||B017|LES CORNEILLETTES|1170|CROZET|01|135||C|1533||153||||||||||1||||||||
871:|||||||000001|12/01/2024|Vente en l'état futur d'achèvement|385728,00||||B017|LES CORNEILLETTES|1170|CROZET|01|135||C|1533||145||||||||||1||||||||
872:|||||||000001|12/01/2024|Vente en l'état futur d'achèvement|385728,00||||B017|LES CORNEILLETTES|1170|CROZET|01|135||C|1533||6||||||||||1||||||||
873:|||||||000001|12/01/2024|Vente en l'état futur d'achèvement|385728,00||||B017|LES CORNEILLETTES|1170|CROZET|01|135||C|1533||158||||||||||1||||||||
874:|||||||000001|11/01/2024|Vente en l'état futur d'achèvement|20000,00||||B017|LES CORNEILLETTES|1170|CROZET|01|135||C|1533||91||||||||||1||||||||
875:|||||||000001|10/01/2024|Vente en l'état futur d'achèvement|397600,00||||B017|LES CORNEILLETTES|1170|CROZET|01|135||C|1533||29||||||||||1||||||||
876:|||||||000001|10/01/2024|Vente en l'état futur d'achèvement|397600,00||||B017|LES CORNEILLETTES|1170|CROZET|01|135||C|1533||126||||||||||1||||||||
877:|||||||000001|10/01/2024|Vente en l'état futur d'achèvement|397600,00||||B017|LES CORNEILLETTES|1170|CROZET|01|135||C|1533||138||||||||||1||||||||
878:|||||||000001|10/01/2024|Vente en l'état futur d'achèvement|397600,00||||B017|LES CORNEILLETTES|1170|CROZET|01|135||C|1533||139||||||||||1||||||||
879:|||||||000001|10/01/2024|Vente en l'état futur d'achèvement|411600,00||||B017|LES CORNEILLETTES|1170|CROZET|01|135||C|1533||24||||||||||1||||||||
880:|||||||000001|10/01/2024|Vente en l'état futur d'achèvement|411600,00||||B017|LES CORNEILLETTES|1170|CROZET|01|135||C|1533||52||||||||||1||||||||
881:|||||||000001|10/01/2024|Vente en l'état futur d'achèvement|411600,00||||B017|LES CORNEILLETTES|1170|CROZET|01|135||C|1533||69||||||||||1||||||||
882:|||||||000001|10/01/2024|Vente en l'état futur d'achèvement|411600,00||||B017|LES CORNEILLETTES|1170|CROZET|01|135||C|1533||70||||||||||1||||||||
883:|||||||000001|24/01/2024|Vente|125000,00|14||ALL|3044|DE LA PETITE REYSSOUZE|1000|BOURG-EN-BRESSE|01|53||BD|227||15||6|91,11|||||||2|3|Dépendance||0|0|||
884:|||||||000001|24/01/2024|Vente|125000,00|14||ALL|3044|DE LA PETITE REYSSOUZE|1000|BOURG-EN-BRESSE|01|53||BD|227||15||6|91,11|||||||2|2|Appartement||89|4|||
885:|||||||000001|24/01/2024|Vente|125000,00|10|B|ALL|3044|DE LA PETITE REYSSOUZE|1000|BOURG-EN-BRESSE|01|53||BD|227||117||||||||||1|3|Dépendance||0|0|||
886:|||||||000001|16/01/2024|Vente|352030,00|149||IMP|0530|DES SABLES|1090|MONTMERLE-SUR-SAONE|01|263||AB|487||||||||||||0|3|Dépendance||0|0|AG||700
887:|||||||000001|16/01/2024|Vente|352030,00|149||IMP|0530|DES SABLES|1090|MONTMERLE-SUR-SAONE|01|263||AB|487||||||||||||0|1|Maison||89|4|S||500
888:|||||||000001|16/01/2024|Vente|352030,00|149||IMP|0530|DES SABLES|1090|MONTMERLE-SUR-SAONE|01|263||AB|487||||||||||||0|3|Dépendance||0|0|S||500
889:|||||||000001|16/01/2024|Vente|352030,00|149||IMP|0530|DES SABLES|1090|MONTMERLE-SUR-SAONE|01|263||AB|487||||||||||||0|3|Dépendance||0|0|S||500
890:|||||||000001|16/01/2024|Vente|352030,00|149||IMP|0530|DES SABLES|1090|MONTMERLE-SUR-SAONE|01|263||AB|487||||||||||||0|1|Maison||89|4|AG||700
891:|||||||000001|16/01/2024|Vente|352030,00|149||IMP|0530|DES SABLES|1090|MONTMERLE-SUR-SAONE|01|263||AB|487||||||||||||0|3|Dépendance||0|0|AG||700
892:|||||||000001|12/01/2024|Vente|900,00|192||RUE|0020|DU CHATEAU|1170|CHEVRY|01|103||A|967||||||||||||0||||||S||5
893:|||||||000001|22/01/2024|Vente|95000,00||||B034|AU SIMOND|1090|GUEREINS|01|183||A|1113||||||||||||0||||||AB||400
894:|||||||000001|22/01/2024|Vente|95000,00||||B034|AU SIMOND|1090|GUEREINS|01|183||A|1111||||||||||||0||||||AB||400
895:|||||||000001|23/01/2024|Vente|95000,00||||B034|AU SIMOND|1090|GUEREINS|01|183||A|1115||||||||||||0||||||AB||400
896:|||||||000002|11/01/2024|Vente|2000,00||||B174|QUART D AVARD|1110|ARANC|01|12||B|1263||||||||||||0||||||S||90
897:|||||||000002|15/01/2024|Vente|189000,00|665||RTE|0018|DE SAINT DENIS|1500|BETTANT|01|41||AC|240||||||||||||0|1|Maison||90|4|S||55
898:|||||||000002|15/01/2024|Vente|189000,00||||B029|LA PETITE ILE|1500|BETTANT|01|41||AC|613||||||||||||0||||||S||76
899:|||||||000002|15/01/2024|Vente|189000,00|5381||RTE|0018|DE SAINT DENIS|1500|BETTANT|01|41||AC|699||||||||||||0|3|Dépendance||0|0|S||83
900:|||||||000001|03/01/2024|Vente|320000,00|459||RTE|0600|DE NEUVILLE|1390|SAINT-ANDRE-DE-CORCY|01|333||AS|102||||||||||||0|3|Dépendance||0|0|S||537
901:|||||||000001|03/01/2024|Vente|320000,00|459||RTE|0600|DE NEUVILLE|1390|SAINT-ANDRE-DE-CORCY|01|333||AS|102||||||||||||0|1|Maison||72|3|S||537
902:|||||||000001|22/01/2024|Vente|320000,00|614||RTE|0001|DE PONT D AIN|1160|NEUVILLE-SUR-AIN|01|273||E|1815||||||||||||0|1|Maison||134|5|S||500
903:|||||||000001|22/01/2024|Vente|320000,00|614||RTE|0001|DE PONT D AIN|1160|NEUVILLE-SUR-AIN|01|273||E|1815||||||||||||0|1|Maison||134|5|AG||1400
904:|||||||000001|11/01/2024|Vente|5000,00||||B012|LA COTIERE|1430|OUTRIAZ|01|282||B|15||||||||||||0||||||BR||9215
905:|||||||000001|11/01/2024|Vente|5000,00||||B012|LA COTIERE|1430|OUTRIAZ|01|282||B|29||||||||||||0||||||BR||2414
906:|||||||000001|11/01/2024|Vente|5000,00||||B012|LA COTIERE|1430|OUTRIAZ|01|282||B|32||||||||||||0||||||BR||2745
907:|||||||000001|04/01/2024|Vente|4000,00||||B027|AU BOUGEON|1420|CORBONOD|01|118||F|1226||||||||||||0||||||L||8220
908:|||||||000001|09/01/2024|Vente|15000,00||||B076|AU HAMEAU D OISSELLAZ|1430|MAILLAT|01|228||C|53||||||||||||0||||||S||150
909:|||||||000001|11/01/2024|Vente|14600,00||||B057|CRETES DERRIERE|1410|CHAMPFROMIER|01|81||B|298||||||||||||0||||||BM||4315
910:|||||||000001|11/01/2024|Vente|14600,00||||B057|CRETES DERRIERE|1410|CHAMPFROMIER|01|81||B|299||||||||||||0||||||BM||3270
911:|||||||000001|11/01/2024|Vente|14600,00||||B043|PRES MAGNIN|1130|GIRON|01|174||B|1015||||||||||||0||||||BR||5611
912:|||||||000001|11/01/2024|Vente|14600,00||||B035|MURES|1130|GIRON|01|174||B|1016||||||||||||0||||||BR||7040
913:|||||||000001|11/01/2024|Vente|14600,00||||B035|MURES|1130|GIRON|01|174||B|1018||||||||||||0||||||BR||25700
914:|||||||000001|11/01/2024|Vente|14600,00||||B011|CHEVILLARD|1130|GIRON|01|174||B|1119||||||||||||0||||||BM||2070
915:|||||||000001|11/01/2024|Vente|14600,00||||B015|CHEVILLARD|1130|ST-GERMAIN-DE-JOUX|01|357||B|527||||||||||||0||||||L||1563
916:|||||||000001|11/01/2024|Vente|14600,00||||B015|CHEVILLARD|1130|ST-GERMAIN-DE-JOUX|01|357||B|528||||||||||||0||||||BM||1935
917:|||||||000001|13/01/2024|Vente|30000,00||||B005|AVRISSIEUX D EN BAS|1350|CEYZERIEU|01|73||D|411||||||||||||0||||||S||189
918:|||||||000001|11/01/2024|Vente|7000,00||||B023|LA GRANDE PIECE|1350|FLAXIEU|01|162||A|81||||||||||||0||||||T||3933
919:|||||||000001|11/01/2024|Vente|7000,00||||B023|LA GRANDE PIECE|1350|FLAXIEU|01|162||A|93||||||||||||0||||||T||872
920:|||||||000001|11/01/2024|Vente|7000,00||||B008|LES CHATAIGNERAIES|1350|FLAXIEU|01|162||A|274||||||||||||0||||||BT||3150
921:|||||||000001|11/01/2024|Vente|7000,00||||B008|LES CHATAIGNERAIES|1350|FLAXIEU|01|162||A|278||||||||||||0||||||BT||1560
922:|||||||000001|11/01/2024|Vente|7000,00||||B046|LES TARDIVES|1350|FLAXIEU|01|162||ZB|10||||||||||||0||||||P|MARAI|12500
923:|||||||000001|11/01/2024|Vente|7000,00||||B057|PETITS HAUTINS|1350|POLLIEU|01|302||A|1||||||||||||0||||||T||3886
924:|||||||000001|11/01/2024|Vente|7000,00||||B057|PETITS HAUTINS|1350|POLLIEU|01|302||A|2||||||||||||0||||||P||6023
925:|||||||000001|11/01/2024|Vente|7000,00||||B016|LA CHATAIGNERAIE|1350|POLLIEU|01|302||A|438||||||||||||0||||||BT||2080
926:|||||||000001|18/01/2024|Vente|1000000,00|19||RUE|0300|DOCTEUR MERCIER|1130|NANTUA|01|269||AB|294||||||||||||0|2|Appartement||110|4|S||144
927:|||||||000001|18/01/2024|Vente|1000000,00|19||RUE|0300|DOCTEUR MERCIER|1130|NANTUA|01|269||AB|294||||||||||||0|2|Appartement||54|2|S||144
928:|||||||000001|18/01/2024|Vente|1000000,00|19||RUE|0300|DOCTEUR MERCIER|1130|NANTUA|01|269||AB|294||||||||||||0|2|Appartement||110|4|S||144
929:|||||||000001|18/01/2024|Vente|1000000,00|19||RUE|0300|DOCTEUR MERCIER|1130|NANTUA|01|269||AB|294||||||||||||0|2|Appartement||117|3|S||144
930:|||||||000001|18/01/2024|Vente|1000000,00|19||RUE|0300|DOCTEUR MERCIER|1130|NANTUA|01|269||AB|294||||||||||||0|2|Appartement||112|4|S||144
931:|||||||000001|18/01/2024|Vente|1000000,00|19||RUE|0300|DOCTEUR MERCIER|1130|NANTUA|01|269||AB|294||||||||||||0|2|Appartement||54|2|S||144
932:|||||||000001|18/01/2024|Vente|1000000,00|19||RUE|0300|DOCTEUR MERCIER|1130|NANTUA|01|269||AB|294||||||||||||0|2|Appartement||109|4|S||144
933:|||||||000001|18/01/2024|Vente|1000000,00|19||RUE|0300|DOCTEUR MERCIER|1130|NANTUA|01|269||AB|294||||||||||||0|2|Appartement||49|2|S||144
934:|||||||000001|18/01/2024|Vente|1000000,00|24||RUE|0380|DE L HOTEL DE VILLE|1130|NANTUA|01|269||AB|312||||||||||||0|2|Appartement||31|1|S||182
935:|||||||000001|18/01/2024|Vente|1000000,00|24||RUE|0380|DE L HOTEL DE VILLE|1130|NANTUA|01|269||AB|312||||||||||||0|2|Appartement||31|1|S||182
936:|||||||000001|18/01/2024|Vente|1000000,00|24||RUE|0380|DE L HOTEL DE VILLE|1130|NANTUA|01|269||AB|312||||||||||||0|2|Appartement||39|2|S||182
937:|||||||000001|18/01/2024|Vente|1000000,00|24||RUE|0380|DE L HOTEL DE VILLE|1130|NANTUA|01|269||AB|312||||||||||||0|4|Local industriel. commercial ou assimilé||21|0|S||182
938:|||||||000001|18/01/2024|Vente|1000000,00|24||RUE|0380|DE L HOTEL DE VILLE|1130|NANTUA|01|269||AB|312||||||||||||0|2|Appartement||39|2|S||182
939:|||||||000001|18/01/2024|Vente|1000000,00|24||RUE|0380|DE L HOTEL DE VILLE|1130|NANTUA|01|269||AB|312||||||||||||0|2|Appartement||36|2|S||182
940:|||||||000001|18/01/2024|Vente|1000000,00|24||RUE|0380|DE L HOTEL DE VILLE|1130|NANTUA|01|269||AB|312||||||||||||0|2|Appartement||29|1|S||182
941:|||||||000001|18/01/2024|Vente|1000000,00||||B045|LA VILLE|1130|NANTUA|01|269||AB|321||||||||||||0||||||J||26
942:|||||||000001|18/01/2024|Vente|1000000,00|||RUE|0300|DOCTEUR MERCIER|1130|NANTUA|01|269||AB|545||||||||||||0||||||S||121
943:|||||||000001|18/01/2024|Vente|1000000,00|28||RUE|0380|DE L HOTEL DE VILLE|1130|NANTUA|01|269||AB|551||||||||||||0|2|Appartement||126|4|S||120
944:|||||||000001|18/01/2024|Vente|1000000,00|28||RUE|0380|DE L HOTEL DE VILLE|1130|NANTUA|01|269||AB|551||||||||||||0|2|Appartement||56|3|S||120
945:|||||||000001|18/01/2024|Vente|1000000,00|28||RUE|0380|DE L HOTEL DE VILLE|1130|NANTUA|01|269||AB|551||||||||||||0|2|Appartement||43|2|S||120
946:|||||||000001|18/01/2024|Vente|1000000,00|28||RUE|0380|DE L HOTEL DE VILLE|1130|NANTUA|01|269||AB|551||||||||||||0|3|Dépendance||0|0|S||120
947:|||||||000001|18/01/2024|Vente|1000000,00|28||RUE|0380|DE L HOTEL DE VILLE|1130|NANTUA|01|269||AB|551||||||||||||0|2|Appartement||131|4|S||120
948:|||||||000001|18/01/2024|Vente|1000000,00|28||RUE|0380|DE L HOTEL DE VILLE|1130|NANTUA|01|269||AB|551||||||||||||0|2|Appartement||130|4|S||120
949:|||||||000001|18/01/2024|Vente|1000000,00|||RUE|0380|DE L HOTEL DE VILLE|1130|NANTUA|01|269||AB|639||||||||||||0||||||S||28
950:|||||||000001|18/01/2024|Vente|1000000,00|15||RUE|0380|DE L HOTEL DE VILLE|1130|NANTUA|01|269||AB|741||||||||||||0|2|Appartement||68|3|S||147
951:|||||||000001|18/01/2024|Vente|1000000,00|15||RUE|0380|DE L HOTEL DE VILLE|1130|NANTUA|01|269||AB|741||||||||||||0|2|Appartement||67|3|S||147
952:|||||||000001|18/01/2024|Vente|1000000,00|15||RUE|0380|DE L HOTEL DE VILLE|1130|NANTUA|01|269||AB|741||||||||||||0|4|Local industriel. commercial ou assimilé||92|0|S||147
953:|||||||000001|18/01/2024|Vente|1000000,00|15||RUE|0380|DE L HOTEL DE VILLE|1130|NANTUA|01|269||AB|741||||||||||||0|2|Appartement||66|3|S||147
954:|||||||000001|18/01/2024|Vente|1000000,00|15||RUE|0380|DE L HOTEL DE VILLE|1130|NANTUA|01|269||AB|741||||||||||||0|2|Appartement||44|3|S||147
955:|||||||000001|18/01/2024|Vente|1000000,00|15||RUE|0380|DE L HOTEL DE VILLE|1130|NANTUA|01|269||AB|742||||||||||||0|2|Appartement||85|4|S||142
956:|||||||000001|18/01/2024|Vente|1000000,00|15||RUE|0380|DE L HOTEL DE VILLE|1130|NANTUA|01|269||AB|742||||||||||||0|2|Appartement||109|4|S||142
957:|||||||000001|18/01/2024|Vente|1000000,00|15||RUE|0380|DE L HOTEL DE VILLE|1130|NANTUA|01|269||AB|742||||||||||||0|2|Appartement||110|4|S||142
958:|||||||000001|18/01/2024|Vente|1000000,00|15||RUE|0380|DE L HOTEL DE VILLE|1130|NANTUA|01|269||AB|742||||||||||||0|2|Appartement||110|4|S||142
